User/Vedio,Yaw,Pitch,Roll,Time[s)
,2.20072,7.69114,8.582041,0.702545103
,2.15083,7.69365,8.529542,0.733968903
,2.00302,7.70974,8.397981,0.769238733
,1.78447,7.73354,8.220397,0.800604653
,1.48254,7.76485,7.995685,0.834625733
,1.13552,7.7985,7.75078,0.870571553
,0.834994,7.82751,7.5464,0.901076163
,0.485975,7.86313,7.32582,0.936366813
,0.170465,7.89721,7.1454,0.967789743
,-0.205173,7.93637,6.96347,1.003028793
,-0.566445,7.9719,6.82785,1.034479963
,-0.990394,8.00932,6.70805,1.069641433
,-1.37935,8.03398,6.62659,1.100942043
,-1.83915,8.05072,6.55738,1.136431103
,-2.27019,8.05499,6.51455,1.167801023
,-2.7868,8.05183,6.48964,1.201949833
,-3.36659,8.03112,6.48494,1.237083103
,-3.89089,8.00625,6.50045,1.268250303
,-4.44634,7.97803,6.54722,1.302785713
,-4.91915,7.95375,6.62422,1.335126103
,-5.36152,7.92579,6.72479,1.369479043
,-5.73184,7.88981,6.81905,1.401890443
,-6.09996,7.84582,6.92322,1.436466923
,-6.41896,7.80357,7.00986,1.467043103
,-6.80482,7.74876,7.09819,1.503257763
,-7.15973,7.70257,7.15696,1.534508203
,-7.62835,7.65483,7.19824,1.570199413
,-8.14828,7.61316,7.20387,1.601484923
,-8.87349,7.58244,7.16482,1.636295743
,-9.68254,7.55575,7.04876,1.666772143
,-10.8701,7.5036,6.76411,1.702096713
,-12.082,7.43768,6.39469,1.733446373
,-13.5544,7.36737,5.90114,1.768707653
,-15.0578,7.31323,5.37067,1.803898793
,-16.2786,7.26394,4.90149,1.835208543
,-17.4059,7.17366,4.43902,1.870353213
,-18.1969,7.08058,4.09384,1.901829163
,-18.9664,6.98536,3.7619,1.936987243
,-19.6693,6.9282,3.50179,1.968412173
,-20.6039,6.93449,3.23085,2.003470473
,-21.5049,7.03876,3.02807,2.033836803
,-22.6373,7.23514,2.80025,2.069250323
,-23.6786,7.40472,2.56979,2.100591423
,-24.8275,7.54239,2.27987,2.135764313
,-25.8003,7.61261,1.99287,2.166678333
,-26.9501,7.64309,1.63551,2.202013193
,-28.1875,7.64564,1.28823,2.237943883
,-29.2275,7.63184,1.0421,2.268646653
,-30.3313,7.58951,0.81945,2.303544433
,-31.259,7.52214,0.66122,2.334849903
,-32.2398,7.41968,0.51825,2.370958503
,-32.9984,7.32645,0.4244,2.401366483
,-33.8627,7.22438,0.34327,2.437203663
,-34.5941,7.13899,0.29453,2.468062093
,-35.4047,7.04905,0.24602,2.503782673
,-36.1738,6.97723,0.1995,2.538406743
,-36.8892,6.91902,0.15229,2.569808583
,-37.6467,6.86153,0.10196,2.601268303
,-38.5445,6.81342,0.05535,2.635864423
,-39.426,6.79346,0.02436,2.668123843
,-40.3738,6.79029,-0.0095,2.703190103
,-41.1827,6.76956,-0.05685,2.734497873
,-42.0135,6.71812,-0.12401,2.769705253
,-42.676,6.65838,-0.18571,2.803825273
,-43.1428,6.59483,-0.23937,2.835279273
,-43.5146,6.52655,-0.29098,2.870340973
,-43.7563,6.47152,-0.35289,2.902314443
,-43.96,6.41788,-0.44595,2.933755343
,-44.1812,6.35838,-0.60078,2.969036013
,-44.3915,6.30062,-0.79123,3.000221743
,-44.6544,6.23719,-1.08569,3.034460913
,-44.9915,6.17481,-1.5081,3.069704803
,-45.3696,6.12287,-1.9864,3.101105223
,-45.8426,6.05549,-2.5873,3.136800433
,-46.253,6.01475,-3.0812,3.168016393
,-46.6887,6.0004,-3.552,3.202725423
,-47.0691,6.00083,-3.8985,3.234217353
,-47.4528,6.03507,-4.1999,3.269608653
,-47.7465,6.0857,-4.4041,3.300624193
,-47.9675,6.13413,-4.56,3.335525953
,-48.0944,6.17079,-4.6434,3.367488583
,-48.225,6.22193,-4.7005,3.402748153
,-48.4175,6.29735,-4.7409,3.433838943
,-48.7636,6.44711,-4.7676,3.468964513
,-49.211,6.64295,-4.7637,3.500389153
,-49.9192,6.92721,-4.7076,3.534596123
,-51.0127,7.32269,-4.5648,3.569774723
,-52.3412,7.76583,-4.3625,3.601715113
,-54.1246,8.23723,-4.0858,3.636987223
,-55.8399,8.595163,-3.8472,3.668362543
,-57.5675,8.914448,-3.6171,3.702689833
,-58.9285,9.112913,-3.4239,3.734097083
,-60.3946,9.25097457,-3.1748,3.769736703
,-61.515,9.389787,-2.9808,3.801076093
,-62.7286,9.478878,-2.7502,3.836361033
,-63.703,9.563349,-2.597,3.867515693
,-64.7763,9.59046,-2.4466,3.902719093
,-65.6718,9.613112,-2.3224,3.936558553
,-66.4472,9.622393,-2.2053,3.968848493
,-67.0619,9.627658,-2.0974,4.000298513
,-67.6601,9.624936,-1.9818,4.034552533
,-68.1687,9.614449,-1.8754,4.069868553
,-68.5618,9.570142,-1.7913,4.100377733
,-69.0374,9.533448,-1.701,4.135262953
,-69.5063,9.495633,-1.6104,4.167550893
,-70.113,9.459915,-1.5171,4.201943183
,-70.8196,9.448725,-1.4376,4.234560123
,-71.7116,9.432206,-1.3755,4.269755253
,-72.5539,9.424966,-1.3553,4.300129873
,-73.5868,9.390966,-1.3544,4.335661153
,-74.5408,9.3347185,-1.3589,4.366922443
,-75.6817,9.260403,-1.3798,4.402238753
,-76.7388,9.1774938,-1.4059,4.433652563
,-77.8749,9.088654,-1.4511,4.469053823
,-78.8985,9.003226,-1.5195,4.503477203
,-79.7808,8.930454,-1.6078,4.534762143
,-80.7627,8.834787,-1.7346,4.570565973
,-81.6191,8.743071,-1.8629,4.601218843
,-82.5786,8.618888,-2.0361,4.636473543
,-83.3866,8.493243,-2.1931,4.668129983
,-84.2465,8.369445,-2.3542,4.703315133
,-85.0196,8.292966,-2.4845,4.734757463
,-85.8817,8.2462,-2.6243,4.770065213
,-86.598,8.22463,-2.7415,4.800497403
,-87.3923,8.19481,-2.8718,4.836040363
,-88.1275,8.17035,-2.98,4.867940273
,-89.015,8.16441,-3.1019,4.902552653
,-89.8505,8.18786,-3.2164,4.933878663
,-90.8048,8.23877,-3.3513,4.969174733
,-91.626,8.295447,-3.4713,5.000626463
,-92.5392,8.357193,-3.5833,5.035836723
,-93.3209,8.390234,-3.6597,5.066828573
,-94.1084,8.398433,-3.7186,5.102158853
,-94.7207,8.39909,-3.7489,5.133486563
,-95.3433,8.371688,-3.7653,5.168875863
,-95.904,8.350993,-3.771,5.200117753
,-96.5685,8.340512,-3.7743,5.235287803
,-97.2453,8.339811,-3.7743,5.269680953
,-97.8836,8.34601,-3.7715,5.301180573
,-98.6583,8.34808,-3.7471,5.335576853
,-99.5112,8.339853,-3.6888,5.368161873
,-100.6,8.31028,-3.6421,5.403292013
,-101.601,8.24299,-3.6407,5.434473763
,-102.667,8.08981,-3.6872,5.468718383
,-103.737,7.88482,-3.792,5.504290713
,-104.655,7.67331,-3.9109,5.535821143
,-105.579,7.42619,-4.0332,5.567183643
,-106.58,7.14916,-4.1692,5.602538153
,-107.515,6.85993,-4.264,5.636914763
,-108.287,6.61011,-4.3357,5.668266133
,-109.067,6.33758,-4.3863,5.703748653
,-109.617,6.11781,-4.4149,5.735303033
,-110.067,5.93851,-4.4288,5.769802243
,-110.336,5.81993,-4.432,5.804152913
,-110.473,5.74999,-4.4329,5.837004789
,-110.53,5.71896,-4.4388,5.868230719
,-110.57,5.68604,-4.4447,5.903375959
,-110.582,5.67456,-4.4489,5.934662049
,-110.587,5.66309,-4.4525,5.969782499
,-110.586,5.65195,-4.4562,6.000361539
,-110.568,5.6374,-4.4616,6.036280829
,-110.443,5.57612,-4.4672,6.067493069
,-110.019,5.48967,-4.4854,6.101682359
,-109.11,5.33941,-4.4932,6.137106429
,-107.816,5.19599,-4.4875,6.169132649
,-106.386,5.11089,-4.4481,6.200132489
,-104.732,4.99057,-4.339,6.234910229
,-103.123,4.89525,-4.1542,6.267095549
,-101.183,4.81417,-3.8668,6.301418269
,-98.8408,4.67716,-3.5168,6.337112339
,-96.424,4.49152,-3.1549,6.368473119
,-93.3085,4.23099,-2.732,6.403478679
,-90.3581,3.93219,-2.3882,6.434631339
,-86.8165,3.55582,-2.05,6.469982429
,-83.8557,3.17566,-1.7412,6.501306709
,-80.7994,2.69336,-1.3904,6.536595919
,-78.3471,2.29149,-1.09084,6.567911649
,-75.9836,1.86162,-0.78214,6.602344139
,-73.9374,1.50184,-0.54928,6.633860579
,-71.8149,1.16723,-0.34312,6.668918279
,-69.9552,0.88862,-0.18867,6.700323529
,-67.8003,0.57732,-0.04406,6.735595079
,-65.8232,0.32717,0.08717,6.766885439
,-63.4744,0.06966,0.21375,6.802057479
,-61.2871,-0.17083,0.27594,6.833465599
,-58.756,-0.42892,0.33274,6.868829529
,-56.1386,-0.64061,0.36935,6.903335859
,-53.7299,-0.84177,0.37095,6.935048159
,-51.1809,-1.06877,0.37095,6.969557049
,-48.8024,-1.25907,0.36753,7.000846849
,-46.1871,-1.47667,0.34004,7.036156889
,-43.8798,-1.68667,0.29642,7.067401069
,-41.1783,-1.94737,0.18221,7.102978259
,-38.8127,-2.20597,0.00568,7.134520629
,-36.1547,-2.49717,-0.23973,7.169599449
,-33.7741,-2.78047,-0.49903,7.200962509
,-31.1126,-3.17267,-0.80072,7.236420229
,-28.7032,-3.56637,-1.09905,7.267394979
,-25.8178,-4.10457,-1.495,7.302491469
,-23.0687,-4.68967,-1.8868,7.333966869
,-19.8234,-5.38727,-2.3693,7.368207199
,-16.5922,-6.06507,-2.8449,7.400206339
,-13.109,-6.78557,-3.3472,7.435293979
,-9.78823,-7.42497,-3.7769,7.469601019
,-6.8573,-7.96457,-4.081,7.501042209
,-3.64438,-8.53887,-4.3358,7.536648759
,-0.896426,-9.01307,-4.5113,7.568096209
,2.22074,-9.53967,-4.7482,7.603559069
,4.88835,-9.98587,-5.0349,7.634524109
,-1.23866,-9.71227,-4.9809,7.669878909
,-15.4036,-8.73197,-4.5302,7.700404059
,-31.7296,-7.59537,-3.9908,7.735588919
,-46.1843,-6.57957,-3.5024,7.766847049
,-62.4692,-5.42027,-2.9415,7.801966349
,-76.9345,-4.37427,-2.427,7.833444589
,-93.4188,-3.16197,-1.8235,7.869249849
,-107.766,-2.08877,-1.2817,7.900382839
,-124.005,-0.85667,-0.64359,7.935811759
,-138.32,0.24843,-0.05645,7.967169969
,-154.391,1.51588,0.62501,8.002320059
,-168.616,2.65268,1.25622,8.033653749
,-180,3.93658,2.00125,8.068924159
,-180,5.19006,2.74014,8.103179009
,-180,6.34009,3.43293,8.134492469
,-180,7.64272,4.24899,8.169996079
,-180,8.783356,5.00033,8.201109679
,-180,10.064968,5.92935,8.236218139
,-180,11.24014,6.85008,8.267765379
,-180,12.53162,7.965561,8.302228369
,-180,13.01559,8.442503,8.334583299
,-180,13.21611,8.66355,8.369670949
,-180,13.25288,8.70939994,8.400325529
,-180,13.25736,8.71685333,8.435434289
,-180,13.2587,8.72570817,8.470766009
,-180,13.25916,8.7761566,8.501959449
,-180,13.24834,8.903926,8.533483599
,-180,13.19484,9.082137,8.568872049
,-180,13.10174,9.237069,8.600299269
,-180,12.92714,9.417781,8.634559269
,-180,12.67676,9.596484,8.669933169
,-180,12.4002,9.73768,8.701511769
,-180,12.02872,9.90979,8.736962369
,-180,11.69382,10.04571,8.767406279
,-180,11.30883,10.1513,8.802842039
,-180,10.99741,10.18853,8.834465979
,-180,10.67788,10.18109,8.869886909
,-180,10.39952,10.14325,8.900505289
,-180,10.09443,10.0888,8.935717239
,-180,9.864081,10.00878,8.967181229
,-180,9.648531,9.88183,9.002952559
,-180,9.483572,9.77402,9.033557819
,-180,9.3213746,9.660193,9.068872409
,-180,9.2092438,9.563342,9.100192689
,-180,9.125925,9.447187,9.135218769
,-180,9.121939,9.340575,9.167193369
,-180,9.121291,9.260807,9.201415149
,-180,9.095184,9.155289,9.236736289
,-180,9.091806,9.04567,9.268676979
,-180,9.109204,8.966553,9.303886379
,-180,9.111242,8.903988,9.334281229
,-180,9.022447,8.854001,9.369689629
,-180,8.877281,8.8186493,9.401086059
,-180,8.655865,8.7936622,9.437053539
,-180,8.439362,8.7650136,9.468448529
,-180,8.21317,8.7383102,9.503009309
,-180,8.00539,8.7361862,9.534407159
,-180,7.76531,8.7361862,9.569181199
,-180,7.56217,8.7404287,9.600573349
,-180,7.35913,8.7923697,9.635836919
,-180,7.16888,8.879594,9.667598269
,-180,6.93435,9.001523,9.702975299
,-180,6.69318,9.108686,9.733382709
,-180,6.3552,9.210959,9.768779979
,-180,6.0172,9.276159,9.800148179
,-180,5.6184,9.304277,9.834869189
,-180,5.23958,9.302335,9.866962119
,-180,4.84105,9.270451,9.900931039
,-180,4.46219,9.214567,9.933442489
,-179.29,4.04863,9.14067,9.968539569
